ConsigneePanjivaID,ShipperPanjivaID,weight
ConsigneePanjivaID-1831,ShipperPanjivaID-3038,1
ConsigneePanjivaID-1831,ShipperPanjivaID-3939,1
ConsigneePanjivaID-1831,ShipperPanjivaID-4263,2
ConsigneePanjivaID-1831,ShipperPanjivaID-4437,1
ConsigneePanjivaID-1831,ShipperPanjivaID-5647,11
ConsigneePanjivaID-1832,ShipperPanjivaID-1166,3
ConsigneePanjivaID-1832,ShipperPanjivaID-3000,3
ConsigneePanjivaID-1832,ShipperPanjivaID-3416,1
ConsigneePanjivaID-1832,ShipperPanjivaID-3559,2
ConsigneePanjivaID-1832,ShipperPanjivaID-5331,2
ConsigneePanjivaID-1832,ShipperPanjivaID-6708,1
ConsigneePanjivaID-1833,ShipperPanjivaID-173,4
ConsigneePanjivaID-1833,ShipperPanjivaID-515,3
ConsigneePanjivaID-1833,ShipperPanjivaID-1286,1
ConsigneePanjivaID-1833,ShipperPanjivaID-2344,3
ConsigneePanjivaID-1833,ShipperPanjivaID-3128,2
ConsigneePanjivaID-1833,ShipperPanjivaID-3174,1
ConsigneePanjivaID-1833,ShipperPanjivaID-3836,6
ConsigneePanjivaID-1833,ShipperPanjivaID-4057,7
ConsigneePanjivaID-1833,ShipperPanjivaID-4749,2
ConsigneePanjivaID-1833,ShipperPanjivaID-5345,2
ConsigneePanjivaID-1833,ShipperPanjivaID-5665,1
ConsigneePanjivaID-1833,ShipperPanjivaID-6435,1
ConsigneePanjivaID-1834,ShipperPanjivaID-1831,1
ConsigneePanjivaID-1834,ShipperPanjivaID-2047,1
ConsigneePanjivaID-1834,ShipperPanjivaID-3358,1
ConsigneePanjivaID-1834,ShipperPanjivaID-3374,3
ConsigneePanjivaID-1834,ShipperPanjivaID-3521,1
ConsigneePanjivaID-1834,ShipperPanjivaID-4390,1
ConsigneePanjivaID-1834,ShipperPanjivaID-5322,2
ConsigneePanjivaID-1834,ShipperPanjivaID-5974,1
ConsigneePanjivaID-1835,ShipperPanjivaID-3849,2
ConsigneePanjivaID-1836,ShipperPanjivaID-4866,17
ConsigneePanjivaID-1837,ShipperPanjivaID-3677,1
ConsigneePanjivaID-1838,ShipperPanjivaID-2491,4
ConsigneePanjivaID-1838,ShipperPanjivaID-3072,1
ConsigneePanjivaID-1838,ShipperPanjivaID-3210,1
ConsigneePanjivaID-1838,ShipperPanjivaID-6142,2
ConsigneePanjivaID-1838,ShipperPanjivaID-6807,1
ConsigneePanjivaID-1838,ShipperPanjivaID-6879,6
ConsigneePanjivaID-1839,ShipperPanjivaID-4871,3
ConsigneePanjivaID-1839,ShipperPanjivaID-5229,3
ConsigneePanjivaID-1840,ShipperPanjivaID-797,2
ConsigneePanjivaID-1840,ShipperPanjivaID-2147,3
ConsigneePanjivaID-1840,ShipperPanjivaID-2601,2
ConsigneePanjivaID-1840,ShipperPanjivaID-2714,1
ConsigneePanjivaID-1840,ShipperPanjivaID-3218,3
ConsigneePanjivaID-1840,ShipperPanjivaID-4550,5
ConsigneePanjivaID-1840,ShipperPanjivaID-5238,4
ConsigneePanjivaID-1840,ShipperPanjivaID-6668,4
ConsigneePanjivaID-1841,ShipperPanjivaID-1235,1
ConsigneePanjivaID-1841,ShipperPanjivaID-2170,1
ConsigneePanjivaID-1841,ShipperPanjivaID-3326,1
ConsigneePanjivaID-1841,ShipperPanjivaID-6494,1
ConsigneePanjivaID-1842,ShipperPanjivaID-3343,2
ConsigneePanjivaID-1842,ShipperPanjivaID-4431,1
ConsigneePanjivaID-1843,ShipperPanjivaID-738,4
ConsigneePanjivaID-1843,ShipperPanjivaID-2968,1
ConsigneePanjivaID-1843,ShipperPanjivaID-6380,1
ConsigneePanjivaID-1844,ShipperPanjivaID-2243,4
ConsigneePanjivaID-1845,ShipperPanjivaID-868,4
ConsigneePanjivaID-1845,ShipperPanjivaID-1790,1
ConsigneePanjivaID-1845,ShipperPanjivaID-3632,1
ConsigneePanjivaID-1845,ShipperPanjivaID-4002,2
ConsigneePanjivaID-1845,ShipperPanjivaID-6124,2
ConsigneePanjivaID-1846,ShipperPanjivaID-6644,3
ConsigneePanjivaID-1847,ShipperPanjivaID-3461,1
ConsigneePanjivaID-1847,ShipperPanjivaID-4661,1
ConsigneePanjivaID-1847,ShipperPanjivaID-4830,2
ConsigneePanjivaID-1847,ShipperPanjivaID-6851,3
ConsigneePanjivaID-1848,ShipperPanjivaID-3049,1
ConsigneePanjivaID-1848,ShipperPanjivaID-6335,3
ConsigneePanjivaID-1849,ShipperPanjivaID-1716,2
ConsigneePanjivaID-1849,ShipperPanjivaID-4906,1
ConsigneePanjivaID-1850,ShipperPanjivaID-3491,2
ConsigneePanjivaID-1850,ShipperPanjivaID-6083,1
ConsigneePanjivaID-1851,ShipperPanjivaID-3015,4
ConsigneePanjivaID-1852,ShipperPanjivaID-3541,2
ConsigneePanjivaID-1852,ShipperPanjivaID-4558,2
ConsigneePanjivaID-1853,ShipperPanjivaID-538,1
ConsigneePanjivaID-1853,ShipperPanjivaID-6246,2
ConsigneePanjivaID-1854,ShipperPanjivaID-2973,1
ConsigneePanjivaID-1855,ShipperPanjivaID-2985,5
ConsigneePanjivaID-1856,ShipperPanjivaID-1137,10
ConsigneePanjivaID-1856,ShipperPanjivaID-3235,3
ConsigneePanjivaID-1857,ShipperPanjivaID-2756,4
ConsigneePanjivaID-1858,ShipperPanjivaID-4471,5
ConsigneePanjivaID-1858,ShipperPanjivaID-5925,30
ConsigneePanjivaID-1858,ShipperPanjivaID-6788,3
ConsigneePanjivaID-1859,ShipperPanjivaID-4384,1
ConsigneePanjivaID-1859,ShipperPanjivaID-5084,2
ConsigneePanjivaID-1859,ShipperPanjivaID-5238,1
ConsigneePanjivaID-1860,ShipperPanjivaID-912,1
ConsigneePanjivaID-1860,ShipperPanjivaID-2764,2
ConsigneePanjivaID-1861,ShipperPanjivaID-366,1
ConsigneePanjivaID-1861,ShipperPanjivaID-863,1
ConsigneePanjivaID-1861,ShipperPanjivaID-1019,37
ConsigneePanjivaID-1861,ShipperPanjivaID-1074,4
ConsigneePanjivaID-1861,ShipperPanjivaID-1081,25
ConsigneePanjivaID-1861,ShipperPanjivaID-1137,1
ConsigneePanjivaID-1861,ShipperPanjivaID-1225,9
ConsigneePanjivaID-1861,ShipperPanjivaID-1232,2
ConsigneePanjivaID-1861,ShipperPanjivaID-1422,3
ConsigneePanjivaID-1861,ShipperPanjivaID-1491,15
ConsigneePanjivaID-1861,ShipperPanjivaID-1566,1
ConsigneePanjivaID-1861,ShipperPanjivaID-1700,1
ConsigneePanjivaID-1861,ShipperPanjivaID-1734,2
ConsigneePanjivaID-1861,ShipperPanjivaID-1887,2
ConsigneePanjivaID-1861,ShipperPanjivaID-2462,5
ConsigneePanjivaID-1861,ShipperPanjivaID-2742,25
ConsigneePanjivaID-1861,ShipperPanjivaID-2857,33
ConsigneePanjivaID-1861,ShipperPanjivaID-2944,1
ConsigneePanjivaID-1861,ShipperPanjivaID-3587,4
ConsigneePanjivaID-1861,ShipperPanjivaID-3968,7
ConsigneePanjivaID-1861,ShipperPanjivaID-3988,14
ConsigneePanjivaID-1861,ShipperPanjivaID-4108,8
ConsigneePanjivaID-1861,ShipperPanjivaID-4470,2
ConsigneePanjivaID-1861,ShipperPanjivaID-4730,1
ConsigneePanjivaID-1861,ShipperPanjivaID-4855,11
ConsigneePanjivaID-1861,ShipperPanjivaID-4907,3
ConsigneePanjivaID-1861,ShipperPanjivaID-4958,4
ConsigneePanjivaID-1861,ShipperPanjivaID-5071,1
ConsigneePanjivaID-1861,ShipperPanjivaID-5096,2
ConsigneePanjivaID-1861,ShipperPanjivaID-5234,5
ConsigneePanjivaID-1861,ShipperPanjivaID-5238,1
ConsigneePanjivaID-1861,ShipperPanjivaID-5308,13
ConsigneePanjivaID-1861,ShipperPanjivaID-5495,14
ConsigneePanjivaID-1861,ShipperPanjivaID-5597,1
ConsigneePanjivaID-1861,ShipperPanjivaID-5661,3
ConsigneePanjivaID-1861,ShipperPanjivaID-5748,3
ConsigneePanjivaID-1861,ShipperPanjivaID-5868,1
ConsigneePanjivaID-1861,ShipperPanjivaID-6166,1
ConsigneePanjivaID-1861,ShipperPanjivaID-6558,10
ConsigneePanjivaID-1861,ShipperPanjivaID-6858,1
ConsigneePanjivaID-1862,ShipperPanjivaID-1270,1
ConsigneePanjivaID-1862,ShipperPanjivaID-1483,1
ConsigneePanjivaID-1862,ShipperPanjivaID-1630,2
ConsigneePanjivaID-1863,ShipperPanjivaID-3206,1
ConsigneePanjivaID-1864,ShipperPanjivaID-1331,2
ConsigneePanjivaID-1864,ShipperPanjivaID-6858,1
ConsigneePanjivaID-1865,ShipperPanjivaID-357,2
ConsigneePanjivaID-1865,ShipperPanjivaID-505,2
ConsigneePanjivaID-1865,ShipperPanjivaID-875,1
ConsigneePanjivaID-1865,ShipperPanjivaID-964,2
ConsigneePanjivaID-1865,ShipperPanjivaID-1267,1
ConsigneePanjivaID-1865,ShipperPanjivaID-1832,2
ConsigneePanjivaID-1865,ShipperPanjivaID-2421,1
ConsigneePanjivaID-1865,ShipperPanjivaID-2453,1
ConsigneePanjivaID-1865,ShipperPanjivaID-2931,1
ConsigneePanjivaID-1865,ShipperPanjivaID-3967,2
ConsigneePanjivaID-1865,ShipperPanjivaID-3972,1
ConsigneePanjivaID-1865,ShipperPanjivaID-4249,2
ConsigneePanjivaID-1865,ShipperPanjivaID-4582,1
ConsigneePanjivaID-1865,ShipperPanjivaID-5154,3
ConsigneePanjivaID-1865,ShipperPanjivaID-5343,1
ConsigneePanjivaID-1865,ShipperPanjivaID-5366,1
ConsigneePanjivaID-1865,ShipperPanjivaID-5772,1
ConsigneePanjivaID-1865,ShipperPanjivaID-6164,2
ConsigneePanjivaID-1865,ShipperPanjivaID-6168,1
ConsigneePanjivaID-1865,ShipperPanjivaID-6175,2
ConsigneePanjivaID-1865,ShipperPanjivaID-6240,1
ConsigneePanjivaID-1865,ShipperPanjivaID-6647,1
ConsigneePanjivaID-1865,ShipperPanjivaID-6808,1
ConsigneePanjivaID-1865,ShipperPanjivaID-6812,1
ConsigneePanjivaID-1865,ShipperPanjivaID-6847,1
ConsigneePanjivaID-1866,ShipperPanjivaID-840,1
ConsigneePanjivaID-1866,ShipperPanjivaID-1156,1
ConsigneePanjivaID-1866,ShipperPanjivaID-1225,2
ConsigneePanjivaID-1866,ShipperPanjivaID-2641,2
ConsigneePanjivaID-1866,ShipperPanjivaID-2857,1
ConsigneePanjivaID-1866,ShipperPanjivaID-3967,2
ConsigneePanjivaID-1866,ShipperPanjivaID-6489,1
ConsigneePanjivaID-1867,ShipperPanjivaID-187,1
ConsigneePanjivaID-1867,ShipperPanjivaID-424,1
ConsigneePanjivaID-1867,ShipperPanjivaID-758,1
ConsigneePanjivaID-1867,ShipperPanjivaID-2660,3
ConsigneePanjivaID-1868,ShipperPanjivaID-3181,1
ConsigneePanjivaID-1868,ShipperPanjivaID-6863,1
ConsigneePanjivaID-1869,ShipperPanjivaID-558,1
ConsigneePanjivaID-1870,ShipperPanjivaID-394,2
ConsigneePanjivaID-1870,ShipperPanjivaID-442,3
ConsigneePanjivaID-1870,ShipperPanjivaID-5789,3
ConsigneePanjivaID-1870,ShipperPanjivaID-5870,3
ConsigneePanjivaID-1870,ShipperPanjivaID-6303,1
ConsigneePanjivaID-1871,ShipperPanjivaID-1227,2
ConsigneePanjivaID-1871,ShipperPanjivaID-3782,1
ConsigneePanjivaID-1871,ShipperPanjivaID-4450,6
ConsigneePanjivaID-1871,ShipperPanjivaID-4512,2
ConsigneePanjivaID-1871,ShipperPanjivaID-4700,1
ConsigneePanjivaID-1872,ShipperPanjivaID-2225,14
ConsigneePanjivaID-1872,ShipperPanjivaID-3645,17
ConsigneePanjivaID-1873,ShipperPanjivaID-790,4
ConsigneePanjivaID-1873,ShipperPanjivaID-3303,2
ConsigneePanjivaID-1873,ShipperPanjivaID-3545,1
ConsigneePanjivaID-1873,ShipperPanjivaID-3547,1
ConsigneePanjivaID-1873,ShipperPanjivaID-5644,1
ConsigneePanjivaID-1873,ShipperPanjivaID-6005,1
ConsigneePanjivaID-1873,ShipperPanjivaID-6475,1
ConsigneePanjivaID-1874,ShipperPanjivaID-3237,7
ConsigneePanjivaID-1875,ShipperPanjivaID-1187,1
ConsigneePanjivaID-1876,ShipperPanjivaID-554,1
ConsigneePanjivaID-1876,ShipperPanjivaID-2397,2
ConsigneePanjivaID-1877,ShipperPanjivaID-5339,1
ConsigneePanjivaID-1878,ShipperPanjivaID-5801,3
ConsigneePanjivaID-1878,ShipperPanjivaID-6821,1
ConsigneePanjivaID-1879,ShipperPanjivaID-1019,2
ConsigneePanjivaID-1879,ShipperPanjivaID-1081,1
ConsigneePanjivaID-1879,ShipperPanjivaID-1253,2
ConsigneePanjivaID-1879,ShipperPanjivaID-1378,2
ConsigneePanjivaID-1879,ShipperPanjivaID-1576,1
ConsigneePanjivaID-1879,ShipperPanjivaID-1612,2
ConsigneePanjivaID-1879,ShipperPanjivaID-2857,1
ConsigneePanjivaID-1879,ShipperPanjivaID-3414,7
ConsigneePanjivaID-1879,ShipperPanjivaID-3945,3
ConsigneePanjivaID-1879,ShipperPanjivaID-4527,1
ConsigneePanjivaID-1879,ShipperPanjivaID-5492,1
ConsigneePanjivaID-1879,ShipperPanjivaID-5846,2
ConsigneePanjivaID-1879,ShipperPanjivaID-5926,2
ConsigneePanjivaID-1879,ShipperPanjivaID-6082,9
ConsigneePanjivaID-1880,ShipperPanjivaID-1500,2
ConsigneePanjivaID-1881,ShipperPanjivaID-3249,2
ConsigneePanjivaID-1881,ShipperPanjivaID-3983,15
ConsigneePanjivaID-1881,ShipperPanjivaID-5344,2
ConsigneePanjivaID-1882,ShipperPanjivaID-758,3
